14:39:05.837 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@f44895; This com.watchtogether.load.ConnectionCallbackSimulator@a8b267
14:39:05.837 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 7 has come online
14:39:05.837 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@3c08bd; This com.watchtogether.load.ConnectionCallbackSimulator@a2840a
14:39:05.840 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 2 has come online
14:39:05.840 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@15da889; This com.watchtogether.load.ConnectionCallbackSimulator@19573f
14:39:05.841 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 3 has come online
14:39:05.841 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@15da889; This com.watchtogether.load.ConnectionCallbackSimulator@19573f
14:39:05.841 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 5 has come online
14:39:05.841 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@15da889; This com.watchtogether.load.ConnectionCallbackSimulator@19573f
14:39:05.842 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 0 has come online
